Data_Engineer,Data_Analyst,Data_Scientist,Business_Analyst,Business_Intelligence,Others
0.9998199,4.3429936e-05,2.3905332e-05,0.005382119,7.361103e-08,0.0013272458
2.7309457e-05,0.4189568,3.453379e-07,0.00053560646,0.0024295165,0.13607486
6.63326e-05,0.08446393,1.661979e-06,0.0007081736,0.0033782495,0.6707011
0.0009932305,0.000258633,0.0037720255,0.060197607,8.174912e-05,0.9623051
0.99978215,6.781971e-05,0.001060491,0.0032409087,1.6565214e-06,0.0005071375
2.2463764e-05,0.07363468,3.4710242e-06,0.004606849,0.020065347,0.45195726
0.00010060938,0.9999815,2.265301e-05,0.00062303816,1.1661821e-05,2.1917012e-06
8.160118e-06,0.55693704,8.4229e-07,0.001200616,0.16409177,0.070855916
0.9999978,7.753799e-07,0.008869826,0.00030731794,2.5316112e-07,1.3610008e-06
2.4159713e-06,0.9994571,0.00030920352,0.020037772,2.1213532e-07,5.009267e-06
5.0218234e-05,0.0026065623,8.1764796e-05,0.0040343893,0.001259206,0.9736474
4.46347e-05,0.9812213,0.26561284,0.31383458,2.2924842e-05,8.2392e-07
0.002378402,0.0014380142,0.040196747,0.09525526,0.0068099857,0.8344343
0.0006773805,0.08816591,0.04551691,0.78313416,0.07293844,0.017818155
0.9881124,0.0027669903,0.008972317,0.23294494,0.00032718107,0.0019042407
9.026658e-07,0.9998445,0.00013448861,0.013126631,5.5208824e-07,9.1473834e-07
0.9044826,0.00029778352,0.0020258075,0.0051459004,3.1290662e-07,0.0770753
1.3152571e-05,0.99993247,0.00021278669,0.024056213,6.969571e-06,1.0154902e-07
0.05819336,0.73061126,0.57969874,0.06963783,3.5914903e-07,5.9357055e-05
0.99999994,4.500334e-09,0.077061415,1.9925086e-05,1.5432823e-09,1.7376727e-09
1.353185e-06,0.0018347899,8.178629e-06,0.13187891,0.12599568,0.06289591
0.999985,6.4959835e-07,0.0088182,0.006673719,9.4835706e-08,1.4610321e-06
0.00012397153,0.068115644,4.6892965e-05,0.01429124,0.09537612,0.38218877
4.7544614e-05,0.43321985,1.0230425e-05,0.0029202504,0.16293517,0.13308802
0.010471008,0.0034424982,0.1389251,0.14132817,0.122781664,0.5814583
0.00048590376,0.020430366,0.005955132,0.3192997,0.28069165,0.18025137
0.19839102,0.00055004854,7.173535e-10,2.950863e-06,5.505811e-09,0.93916845
0.022807684,0.011492153,0.8288469,0.56894416,0.00032188612,0.014755424
0.0006098807,0.93537724,0.007396682,0.43540743,2.3476152e-05,0.0015923096
0.18456729,0.0132559305,0.15165615,0.15471925,0.00023487277,0.15403773
0.14512652,0.023553165,0.004232506,0.05073319,5.5659943e-06,0.47259068
0.018486861,0.030787699,0.015000369,0.2168223,0.004090804,0.6798393
0.0024876548,0.43790007,0.01321417,0.19625124,0.008163882,0.01436904
3.049448e-07,0.9999982,5.204901e-08,0.0043591675,7.061451e-08,1.2009917e-07
0.0003295744,0.004166371,3.9455415e-05,0.08133467,3.865156e-05,0.882391
1.0,4.8975863e-09,0.0681764,8.150635e-05,2.1617139e-10,1.7395942e-11
0.0017740561,0.0025157044,0.039518766,0.68250114,0.0012574011,0.5839874
0.041560624,0.010642328,0.000372831,0.741775,3.145812e-06,0.1353547
0.0023818747,0.99667966,0.012718877,0.048445188,0.00027913853,3.741918e-05
0.97993207,0.0001616663,7.331033e-05,0.15710475,6.2281316e-08,0.0017676011
3.8501756e-05,0.0015318175,0.0013963054,0.021203939,0.00015699523,0.9441069
0.0004449089,0.658678,5.7835794e-05,0.013970436,0.0028990847,0.03835726
0.0028898185,0.0060864384,0.1898182,0.5285672,0.17792216,0.20551926
0.002383015,0.00024681905,0.0024431415,0.025732702,0.00046534062,0.9668823
3.66943e-05,0.50990134,9.270262e-09,8.230569e-06,1.0290731e-05,0.9293151
9.523137e-07,0.99999994,2.1822805e-08,0.0003388549,6.7717756e-06,1.1428417e-08
9.9056344e-08,0.999638,1.957875e-07,0.00379131,0.0009564876,0.0001219802
2.2148164e-08,0.9999999,2.656252e-10,7.2303e-05,1.1187743e-05,1.1501741e-08
7.616777e-06,0.9999242,9.5444855e-05,0.0044414904,2.5547408e-05,1.1369409e-06
1.7413186e-06,0.999989,1.7754647e-06,0.014680531,2.9523392e-07,6.238356e-07
0.18659446,0.00011465424,0.52263695,0.09339613,0.00046825843,0.14598696
0.99996406,1.4871057e-07,0.00495005,0.00060455326,1.2475148e-07,7.524032e-05
0.86308205,0.00015189596,2.9268773e-05,0.001650193,1.49456e-06,0.33479908
0.0023824447,0.48877442,0.29225308,0.7429975,0.00012433795,0.0036124776
1.0,3.211485e-10,0.00035715481,0.0005973707,1.9383457e-11,8.773661e-09
1.5464515e-06,0.999991,2.0787194e-05,0.003241542,9.246368e-06,3.689582e-08
0.13895693,0.0043625603,0.004320001,0.24824846,0.00033183114,0.44925073
0.0040686904,0.57462126,0.043505166,0.2861875,0.00010195054,0.02550633
1.3462423e-08,0.99992794,8.546179e-07,0.06636622,5.1503786e-08,7.654612e-07
2.0459165e-05,0.9999833,4.8067657e-05,0.0007164092,7.170988e-06,8.1323225e-07
1.0,1.4931203e-10,2.519453e-05,1.2450429e-05,3.0356327e-12,3.9744177e-09
5.0093206e-07,1.0,1.2857958e-10,6.568789e-07,4.392683e-07,6.362137e-08
8.814061e-06,0.030619213,4.5022933e-08,0.0011765939,0.00020344871,0.84255165
1.5065894e-09,0.99999994,7.8366195e-11,0.00031110604,5.027747e-07,4.8104518e-08
1.1617375e-07,0.9999827,8.6362877e-07,0.0075311614,6.3898284e-08,1.0313574e-06
0.0003910366,4.526283e-06,0.0087727085,0.041690778,5.7508783e-05,0.9415466
2.1441145e-05,0.99992347,0.0001185431,0.0066963863,2.9911198e-05,1.2468528e-06
1.0064156e-08,0.99999964,1.0986301e-09,3.812237e-05,1.2686584e-05,1.3158878e-07
4.5447987e-07,0.99961984,0.0013111596,0.1307455,1.538012e-06,8.8501544e-08
0.0006433686,0.002252307,0.0016215382,0.0058990163,0.0014691429,0.98572457
1.6765509e-05,0.3577972,3.141284e-09,3.7285588e-06,7.313475e-06,0.96408015
4.0962304e-06,0.9999964,3.5597575e-06,0.00041131134,5.786768e-07,6.7982137e-07
0.004044749,0.0015231501,0.0028709536,0.083435796,4.0649276e-05,0.9331161
0.030064235,0.0048952447,0.000897354,0.25052324,0.00015087036,0.72069013
1.5458852e-06,0.99993557,1.5529039e-06,0.0012424758,8.736917e-06,8.834259e-05
1.2978775e-06,0.99997616,3.2993296e-06,0.039191112,1.5497452e-06,1.0296753e-07
1.6404993e-08,0.99991786,1.7647942e-06,0.17606483,8.566631e-08,4.3972054e-07
2.8420043e-05,0.9998788,0.00026260162,0.01299155,0.013350423,1.3379025e-08
0.0011627876,0.9963114,0.010632739,0.054573733,0.00023407288,6.2268395e-05
2.6672518e-07,0.9999952,1.895879e-08,0.0005522815,1.847134e-09,1.3128812e-05
0.008916924,0.0020775532,0.04358365,0.5567137,0.0031082134,0.2735363
6.0069424e-06,0.9996009,0.0047128014,0.029381648,9.253186e-06,1.1856555e-07
0.76037,0.0001352685,0.77852106,0.23705551,0.00023480607,0.004455603
1.12789365e-07,0.99989337,5.2988093e-05,0.44828105,0.00018470018,7.619476e-09
0.43715537,0.003030587,0.012341924,0.1514114,3.3348258e-06,0.06714651
1.0,5.3170397e-09,0.0025600626,7.7883e-05,1.7773771e-10,3.2077202e-10
1.1939414e-06,0.9999981,3.4591636e-07,0.00024358352,1.1734655e-06,2.3913606e-07
0.0017805344,0.00026572286,0.23662867,0.4375578,0.0008204914,0.5894322
0.015560286,0.00053918536,0.017971754,0.03637137,0.0023601972,0.9423289
6.4837436e-06,0.95240337,0.041256282,0.08900789,2.0506477e-05,0.00029832713
3.6117228e-05,7.534737e-05,0.00094665936,0.06091302,0.06605715,0.4561179
0.007120643,0.00060651544,0.01228814,0.032925192,0.0007512523,0.86337817
0.38172632,1.9524377e-05,0.0047697774,0.017916773,2.9016921e-06,0.26711273
2.5060983e-06,0.99998784,2.055527e-06,0.0054216026,1.0399331e-05,2.3283403e-07
0.46232176,0.006844986,0.001932364,0.004655013,5.4020353e-07,0.32722652
1.9117795e-05,0.99957764,0.0035204547,0.025405888,1.1419469e-05,2.3537021e-07
0.0008015793,0.048634328,0.21472491,0.7780761,0.000385268,0.07228447
0.0012642196,0.007519953,0.0014921936,0.19257542,3.0347031e-05,0.6432876
1.3266351e-05,0.9995268,3.3374094e-05,0.034107212,0.0005019363,1.6441114e-05
1.3243963e-05,0.9996897,0.00046816943,0.21894728,4.0732393e-06,4.6281784e-07
0.00020805123,0.7514995,0.47024354,0.61514044,0.0005835891,9.5082396e-05
5.1384948e-05,0.98460835,0.0003248227,0.84188056,0.0001098838,3.8679285e-05
0.039972488,5.2987587e-05,0.5121257,0.43869165,0.00034726766,0.108902484
0.002291654,0.00555252,0.01830536,0.015711287,0.0013197723,0.9098063
0.00010708804,0.000469665,1.231564e-05,0.017537905,1.3244216e-05,0.9857558
2.9107166e-05,0.9999836,2.7712804e-05,0.005251979,1.146906e-07,9.048921e-07
1.9381623e-05,0.71979564,2.5894682e-05,0.37240076,0.22577144,0.00065546954
1.812446e-05,0.9999748,4.7383487e-06,0.017013518,5.6606978e-06,6.348282e-07
2.830579e-08,0.9999986,4.1035446e-09,0.00048827258,5.5562185e-07,4.0879e-07
4.564804e-06,0.99044794,0.0009822559,0.014983947,5.7937694e-05,0.001683534
0.00015138322,0.008815524,1.9682178e-05,0.021162383,0.00014318257,0.9118051
0.00034895175,0.11578625,5.3489084e-06,0.0014575884,0.0005536558,0.83020854
1.3930259e-07,0.06181577,1.8478458e-09,0.0001575241,0.00048196202,0.72582275
0.00020654987,0.030882897,6.4431086e-05,0.01941373,5.92901e-06,0.8346926
0.069134034,0.010824406,0.05221067,0.006219106,2.2719927e-05,0.20021224
0.0006392087,0.981952,0.037588354,0.15282017,0.00048650207,0.00012644794
1.1619836e-05,0.017970273,7.1263407e-06,0.0024646302,0.0061604674,0.90504813
2.5939786e-05,0.0057120463,3.5315331e-06,0.0033950084,0.0044123,0.8973879
0.011084406,3.9634888e-05,0.5198148,0.14615078,0.0006315037,0.28557384
6.0008726e-05,0.999586,0.0026232745,0.01479604,5.501315e-07,6.9609285e-07
3.855036e-07,0.99997175,1.083012e-06,0.0020716842,2.622201e-07,5.4400416e-06
2.1196407e-05,0.99974,0.002112588,0.061974462,4.325482e-06,2.0431989e-07
2.4760607e-06,0.99311864,1.3729389e-05,0.0077274716,3.7623704e-06,0.0013174207
0.00013526516,0.99999094,0.00012873665,0.000599385,7.970916e-06,1.255399e-07
9.5168275e-07,0.99999106,3.2879794e-07,0.07937366,2.629298e-06,2.5401523e-08
2.9857752e-06,0.9995858,8.1507744e-05,0.039235793,8.9552435e-05,9.399521e-06
0.00043320158,0.65872246,0.3818648,0.26021838,0.0015637374,0.002520242
0.0010224555,7.88821e-06,0.13112958,0.045943152,0.8159987,0.07191137
0.00013747167,0.91853184,2.8133476e-05,0.029760066,7.7373784e-07,0.0136678815
1.4764375e-05,0.99934363,0.007059693,0.022601375,5.7723278e-06,1.6742253e-07
0.99985325,5.1143434e-06,0.032036204,0.0035818103,2.8750558e-06,3.4282217e-05
0.11470322,0.005434948,9.067615e-07,0.00022825084,0.00035847886,0.818762
1.0,6.2884e-08,0.00076167093,1.9691492e-05,7.2592576e-10,1.412198e-07
0.0314111,0.030439667,3.0489787e-06,0.0017358449,2.629353e-06,0.8268948
0.96371263,2.1589078e-06,0.8766917,0.038731135,1.3438225e-05,0.0018010067
0.9920915,0.00041740906,0.030837005,0.025333807,0.00014599644,0.0067047556
0.37165394,0.0005035561,5.3842e-05,0.0015235078,0.00022036901,0.7076246
0.9999439,3.1135387e-06,0.009039703,0.00044309592,1.321507e-06,0.00012827151
0.23800854,0.003655792,0.6514634,0.25683594,0.00066861947,0.03524536
1.8212893e-05,0.9997513,0.00024227303,0.44267654,2.9711553e-06,1.48976e-07
8.74136e-05,0.00066245557,0.0017925784,0.04465938,0.99669653,0.0054437625
2.0915693e-06,0.9999918,1.6830571e-06,0.0015771143,6.111665e-06,1.5290878e-07
5.5387413e-06,0.9997734,7.8054956e-07,0.004768374,0.00027503437,3.4747565e-05
4.4398553e-06,0.0018837005,4.418372e-06,0.09923836,0.9996572,4.0018327e-05
4.1489657e-05,0.02038466,1.9079243e-06,0.0003696217,5.732284e-05,0.9800406
0.0032868157,7.704826e-06,0.5176169,0.006628724,4.534128e-05,0.57455873
1.0,1.446781e-07,0.0017309034,0.00020907618,1.4367588e-09,1.21425145e-08
3.225243e-09,0.9999953,7.943598e-12,2.207785e-06,2.0404669e-07,0.00043385892
5.0722065e-06,0.99467903,0.023610577,0.49682236,1.2526989e-06,3.150249e-06
5.6359473e-05,0.90086716,0.004737927,0.87769836,0.6544752,1.3860317e-07
5.212012e-06,0.9999992,3.283724e-07,0.009470927,1.9846273e-06,4.1563055e-09
0.00011488363,0.9112109,1.758052e-07,0.00017175928,0.0006785027,0.15823042
0.0006797567,0.000118724,0.0019472601,0.11634375,0.05260605,0.7571067
6.8299723e-06,0.99936944,0.0061666276,0.11000852,2.0674506e-06,1.4895924e-07
3.1773902e-07,0.9999997,2.0072184e-09,0.00013843033,1.431115e-07,3.8475287e-07
1.146763e-05,0.9994848,0.0043580513,0.33388898,8.365172e-06,5.4748167e-08
0.73377925,0.99998826,3.2905795e-05,0.0044820206,0.00031830318,3.8096002e-07
2.6940408e-05,0.9999551,0.00017814929,0.17577867,9.483981e-06,7.111434e-08
1.0,8.8589613e-10,2.4098726e-05,4.7627996e-06,1.4969805e-11,7.463299e-09
0.9999995,3.601323e-08,0.017705465,0.0011047882,3.4434888e-10,4.2739366e-08
1.6282474e-05,0.99999964,1.8296664e-07,3.682414e-05,1.6287302e-06,1.1565673e-07
2.3204068e-07,0.9995711,0.0011141076,0.017956823,2.404772e-06,4.676068e-06
0.77791816,0.00012761234,0.019565405,0.6417449,9.476622e-06,0.026765928
0.6088926,4.7258574e-05,0.00038521696,0.65263057,1.210952e-06,0.09361767
5.078593e-07,0.007900546,6.461975e-07,0.017604943,0.012153533,0.43630302
1.7277727e-06,0.9999773,1.213795e-06,0.0026419142,2.6635507e-06,3.471544e-06
6.0314283e-05,0.8935516,0.030135028,0.84581226,0.0001286548,0.0003174846
0.0019739743,0.2189617,0.0410755,0.40183517,0.0001364237,0.20435332
1.4916651e-07,0.9999936,4.2286945e-07,0.036117684,2.075443e-05,1.5276413e-08
1.559282e-07,0.99999994,5.2718803e-09,0.00027140422,1.16918545e-05,5.3286544e-09
1.8932681e-06,0.999985,3.178412e-05,0.003987768,8.772843e-06,8.1424986e-08
0.9999999,7.905989e-09,0.008278102,0.0004886898,6.7682276e-11,6.75401e-09
7.757107e-06,0.99978584,0.0017216285,0.02165065,1.0255842e-05,1.0539708e-07
3.3263482e-06,0.9999983,4.769249e-07,0.00042696772,5.7862494e-06,1.2312077e-07
0.00024442407,0.25452477,0.93770874,0.8240286,0.00024970586,0.0002918235
1.0259208e-06,0.999939,0.00016961037,0.120551445,1.2986145e-05,3.556951e-07
0.999205,0.00019371456,0.0069496203,0.00036181748,2.477754e-07,9.534025e-05
0.16355948,0.0017497046,0.3281722,0.18091737,0.00025496486,0.29698846
1.1116894e-07,0.9999951,1.5664692e-07,0.0002001665,6.416183e-07,5.5674227e-06
1.7578874e-05,0.9627691,0.022074975,0.49249712,6.394854e-06,0.00025834388
0.9089113,0.46053728,0.75412047,0.17467186,3.6341158e-10,7.364747e-10
0.99999624,5.5803293e-06,0.0004432134,0.011829619,7.0482207e-09,4.680716e-07
1.7799572e-05,0.99996823,0.00028572138,0.011010802,9.061149e-07,5.965684e-08
0.9999719,2.9319995e-07,0.007095078,0.00061466295,4.85777e-08,3.860109e-05
0.00010103403,0.9999543,0.0006134137,0.010165838,1.0984043e-06,6.7492095e-08
0.9999972,4.069015e-06,0.021308096,0.0020957673,2.2062576e-08,1.7865354e-08
3.9931274e-07,0.99999946,1.2796346e-07,0.00036261737,1.4099593e-05,1.923635e-08
3.0632376e-07,0.9963212,4.243034e-06,0.016321512,2.8986087e-05,0.0004274727
0.9999135,0.0028867053,2.9396526e-05,0.06559088,7.3726106e-08,2.0956479e-05
1.8404643e-07,0.4616662,9.666539e-09,2.6434996e-05,0.056074902,0.21493688
9.552386e-06,0.9999818,9.794162e-06,0.003692655,2.2964613e-07,2.6864387e-07
2.7623853e-05,0.06522218,1.4822726e-05,0.050710402,0.0055599795,0.49946535
0.00026360276,0.9961417,0.00031630392,0.043790005,3.8708953e-05,0.00045179983
2.2703744e-06,0.9992761,0.006435252,0.0103485165,1.2720643e-06,1.9846394e-07
1.0,4.956823e-08,7.075755e-07,3.1085074e-05,2.6838936e-11,6.0279984e-07
7.578853e-05,0.9998592,0.00047538077,0.0134010045,1.0804741e-06,7.874506e-07
4.2934666e-06,0.9790344,0.000522376,0.013517448,5.809777e-07,0.004108692
1.3134654e-07,0.99999934,1.22335715e-08,0.0056022955,2.7754131e-06,7.948096e-09
1.0,3.5953482e-10,0.0026519785,1.0068246e-05,4.2504177e-12,2.2691023e-10
1.0,7.4251966e-11,0.22857805,2.1512853e-05,2.4483084e-11,7.1376133e-10
0.0002362322,0.0020273477,6.557673e-07,0.0005851795,1.42476665e-05,0.9900489
5.714077e-05,0.006425335,1.264434e-08,4.1677064e-05,3.5620496e-07,0.99253917
2.0230093e-05,0.9999501,3.5762394e-05,0.004562576,1.8222691e-07,1.0813607e-06
0.9507758,0.00025213527,0.00900802,0.105320595,2.0812045e-05,0.019687656
6.676066e-06,0.99993634,8.255524e-05,0.12733175,1.3006695e-05,1.0347805e-07
0.0019315309,6.538877e-05,0.091407895,0.06507906,0.96857554,0.046295427
1.0,1.522539e-08,3.546296e-05,2.0314154e-05,9.2274605e-10,1.2191498e-07
0.00881011,0.003188589,0.9493954,0.63063234,1.0707839e-05,0.008776022
0.005344698,0.938136,0.08529594,0.36183792,0.00026199216,0.0027030627
2.9412572e-06,0.072839275,5.0372826e-08,0.0037592407,0.00962999,0.035189025
1.3427599e-08,0.9999998,2.5147557e-09,0.00035790468,2.4797357e-05,3.2867669e-09
1.0,4.8525767e-11,0.0019016829,0.00012940273,1.64253e-13,1.1365806e-09
0.00012264616,0.21718237,0.009419145,0.69656944,4.0844668e-07,0.029361868
0.0011650439,0.00015898694,0.00027144846,0.37821686,4.333302e-06,0.8841867
4.150633e-09,0.8424754,8.113677e-12,2.2659038e-05,7.769872e-05,0.44826835
0.9999858,0.00096217176,0.0003285639,0.15282334,1.1360501e-06,2.9839737e-07
0.98828614,0.00021769547,7.5246735e-06,0.00067883614,7.719301e-08,0.035822704
8.797929e-06,0.999948,8.848913e-05,0.02130057,3.4997329e-06,6.8879064e-07
0.99956393,3.1615923e-06,0.012587658,0.021166008,9.436441e-08,8.912171e-05
0.00017577474,0.9994245,0.0038886874,0.016840223,1.9830388e-07,8.837239e-07
